#chrom,start,end,region,0X,1X,10X,30X,100X,500X,1000X,5000X,10000X,mixture,batch,1X_ratio,10X_ratio,30X_ratio,100X_ratio,500X_ratio,1000X_ratio,5000X_ratio,10000X_ratio
MN908947.3,21563,25384,S,3821,3571,3175,3093,2546,1942,1403,0,0,o3-4,illumina_minimap2: pwrb,0.9345721015440984,0.8309343103899502,0.8094739596964146,0.6663177178749019,0.5082439152054437,0.36718136613451974,0.0,0.0
MN908947.3,21563,25384,S,3821,48,44,44,33,0,0,0,0,0adgio1o2o3o4o5,illumina_bwa: wb,0.012562156503533107,0.011515310128238681,0.011515310128238681,0.008636482596179012,0.0,0.0,0.0,0.0
MN908947.3,21563,25384,S,3821,2965,2941,2935,2932,2899,2751,1274,610,0adgio1,illumina_bwa: wb,0.775974875686993,0.7696937974352264,0.7681235278722848,0.767338393090814,0.7587019104946349,0.7199685946087412,0.33342057053127455,0.1596440722323999
MN908947.3,21563,25384,S,3821,702,698,694,680,430,0,0,0,o2o3o4o5,illumina_bwa: wb,0.1837215388641717,0.18267469248887724,0.18162784611358282,0.17796388380005235,0.11253598534415074,0.0,0.0,0.0
MN908947.3,21563,25384,S,3821,1396,1201,1193,1151,988,794,705,594,0agio1o2,illumina_bwa: wb,0.3653493849777545,0.31431562418215125,0.3122219314315624,0.30123004449097096,0.2585710546977231,0.20779900549594346,0.1845066736456425,0.1554566867312222
MN908947.3,21563,25384,S,3821,1170,1157,1153,1149,1139,1132,1024,732,0o5o3o4,illumina_bwa: wb,0.30620256477361946,0.3028003140539126,0.30175346767861816,0.30070662130332376,0.29808950536508766,0.2962575242083224,0.2679926720753729,0.19157288667887987
MN908947.3,21563,25384,S,3821,3601,3597,3593,3591,3586,3365,2477,1421,adgio1o2o3,illumina_bwa: wb,0.9424234493588066,0.9413766029835122,0.9403297566082177,0.9398063334205705,0.9384977754514525,0.8806595132164355,0.648259617901073,0.3718921748233447
MN908947.3,21563,25384,S,3821,3602,3594,3591,3591,3483,3407,1928,596,agio3o4o5,illumina_bwa: wb,0.9426851609526302,0.9405914682020413,0.9398063334205705,0.9398063334205705,0.911541481287621,0.8916514001570269,0.5045799528919132,0.1559801099188694
MN908947.3,21563,25384,S,3821,3601,3596,3443,3438,3167,2988,1978,463,o1o2o3o4o5,illumina_bwa: wb,0.9424234493588066,0.9411148913896885,0.9010730175346768,0.8997644595655587,0.8288406176393615,0.7819942423449359,0.5176655325830934,0.12117246794032975
MN908947.3,21563,25384,S,3821,1509,1491,1483,1460,1325,1110,0,0,0,illumina_bwa: wb,0.39492279507982203,0.39021198639099713,0.3881182936404083,0.38209892698246534,0.34676786181627844,0.2904998691442031,0.0,0.0
MN908947.3,21563,25384,S,3821,3054,3022,2999,2864,2173,1868,415,8,o1o2,illumina_bwa: wb,0.7992672075372939,0.7908924365349385,0.7848730698769956,0.7495420047108087,0.5686992933786966,0.48887725726249676,0.10861031143679666,0.002093692750588851
MN908947.3,21563,25384,S,3821,1038,1030,1028,1027,1018,989,378,268,o3,illumina_bwa: wb,0.2716566343889034,0.26956294163831457,0.26903951845066737,0.26877780685684377,0.2664224025124313,0.2588327662915467,0.09892698246532321,0.07013870714472652
MN908947.3,21563,25384,S,3821,3603,3595,3592,3512,3169,2946,2012,540,o5,illumina_bwa: wb,0.9429468725464538,0.9408531797958649,0.9400680450143941,0.9191311175085056,0.8293640408270087,0.7710023554043444,0.526563726773096,0.14132426066474746
MN908947.3,21563,25384,S,3821,1175,1159,1140,1091,759,756,630,424,o4,illumina_bwa: wb,0.3075111227427375,0.3033237372415598,0.29835121695891126,0.28552734886155456,0.19863909971211724,0.19785396493064641,0.16487830410887203,0.1109657157812091
MN908947.3,21563,25384,S,3821,3601,3596,3593,3591,3486,3420,2436,499,0-2,illumina_bwa: wb,0.9424234493588066,0.9411148913896885,0.9403297566082177,0.9398063334205705,0.9123266160690918,0.8950536508767338,0.6375294425543051,0.13059408531797959
MN908947.3,21563,25384,S,3821,3313,3091,3083,3071,2536,2117,494,0,a,illumina_bwa: wb,0.8670505103376079,0.8089505365087674,0.8068568437581785,0.8037163046322953,0.6637006019366658,0.5540434441245747,0.12928552734886156,0.0
MN908947.3,21563,25384,S,3821,1603,1569,1423,1420,1407,1368,588,43,g,illumina_bwa: wb,0.419523684899241,0.4106254907092384,0.3724155980109919,0.3716304632295211,0.3682282125098142,0.35802146035069354,0.15388641716828055,0.011253598534415075
MN908947.3,21563,25384,S,3821,1144,1082,1067,995,732,666,0,0,i,illumina_bwa: wb,0.2993980633342057,0.2831719445171421,0.279246270609788,0.2604030358544884,0.19157288667887987,0.17429992148652185,0.0,0.0
MN908947.3,21563,25384,S,3821,789,774,771,760,697,553,0,0,d,illumina_bwa: wb,0.20649044752682544,0.20256477361947134,0.2017796388380005,0.19890081130594087,0.18241298089505364,0.14472651138445433,0.0,0.0
MN908947.3,21563,25384,S,3821,0,0,0,0,0,0,0,0,0-3,illumina_bwa: wb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MN908947.3,21563,25384,S,3821,3603,3451,3442,3417,3146,2956,1903,406,o3-2,illumina_bwa: wb,0.9429468725464538,0.9031667102852656,0.9008113059408532,0.894268516095263,0.8233446741690656,0.7736194713425805,0.49803716304632295,0.1062549070923842
MN908947.3,21563,25384,S,3821,1015,690,689,686,618,398,276,24,o5-2,illumina_bwa: wb,0.26563726773096047,0.1805809997382884,0.1803192881444648,0.17953415336299397,0.16173776498298875,0.10416121434179534,0.07223239989531537,0.006281078251766554
MN908947.3,21563,25384,S,3821,819,808,807,806,758,756,725,663,o5-3,illumina_bwa: wb,0.21434179534153364,0.21146296780947396,0.21120125621565036,0.21093954462182674,0.19837738811829364,0.19785396493064641,0.18974090552211462,0.17351478670505102
MN908947.3,21563,25384,S,3821,3614,3609,3608,3416,3176,2980,1962,547,o4-2,illumina_bwa: wb,0.9458257000785135,0.9445171421093954,0.9442554305155718,0.8940068045014394,0.8311960219837738,0.7799005495943471,0.5134781470819157,0.14315624182151268
MN908947.3,21563,25384,S,3821,3608,3594,3591,3283,3006,2734,1272,143,o4-3,illumina_bwa: wb,0.9442554305155718,0.9405914682020413,0.9398063334205705,0.8591991625228997,0.7867050510337608,0.7155194975137399,0.3328971473436273,0.037424757916775714
MN908947.3,21563,25384,S,3821,2906,2890,2875,2826,2284,2023,280,0,o2-2,illumina_bwa: wb,0.7605338916514002,0.7563465061502225,0.7524208322428684,0.7395969641455117,0.597749280293117,0.5294425543051557,0.07327924627060979,0.0
MN908947.3,21563,25384,S,3821,3609,3607,3524,3438,3192,3167,2606,1720,o2o3o4o5-2,illumina_bwa: wb,0.9445171421093954,0.9439937189217482,0.9222716566343889,0.8997644595655587,0.8353834074849515,0.8288406176393615,0.6820204135043182,0.45014394137660296
MN908947.3,21563,25384,S,3821,1189,1172,1168,1161,1092,976,0,0,o2o3o4o5-3,illumina_bwa: wb,0.311175085056268,0.3067259879612667,0.30567914158597226,0.303847160429207,0.28578906045537816,0.2554305155718398,0.0,0.0
MN908947.3,21563,25384,S,3821,1201,1187,1172,1112,775,747,324,254,0adgio1-2,illumina_bwa: wb,0.31431562418215125,0.31065166186862075,0.3067259879612667,0.2910232923318503,0.20282648521329494,0.19549856058623397,0.08479455639884848,0.06647474483119602
MN908947.3,21563,25384,S,3821,3602,3597,3593,3591,3560,3366,2228,751,0aio1o2o3o4o5,illumina_bwa: wb,0.9426851609526302,0.9413766029835122,0.9403297566082177,0.9398063334205705,0.9316932740120387,0.8809212248102591,0.583093431038995,0.1965454069615284
MN908947.3,21563,25384,S,3821,1502,1492,1488,1471,1346,1045,0,0,0-4,illumina_bwa: wb,0.3930908139230568,0.39047369798482073,0.3894268516095263,0.384977754514525,0.3522638052865742,0.27348861554566867,0.0,0.0
MN908947.3,21563,25384,S,3821,3646,3640,3639,3595,3432,3317,589,0,a-2,illumina_bwa: wb,0.9542004710808689,0.9526302015179272,0.9523684899241036,0.9408531797958649,0.8981941900026171,0.8680973567129023,0.15414812876210415,0.0
MN908947.3,21563,25384,S,3821,450,440,435,431,405,366,211,0,g-2,illumina_bwa: wb,0.11777021722062288,0.11515310128238682,0.11384454331326878,0.11279769693797435,0.10599319549856058,0.09578644333943993,0.055221146296780946,0.0
MN908947.3,21563,25384,S,3821,731,716,708,649,327,319,220,0,i-2,illumina_bwa: wb,0.19131117508505627,0.18738550117770217,0.18529180842711332,0.16985082439152055,0.08557969118031929,0.08348599842973044,0.05757655064119341,0.0
MN908947.3,21563,25384,S,3821,3605,3594,3593,3591,3437,3391,1437,170,d-2,illumina_bwa: wb,0.943470295734101,0.9405914682020413,0.9403297566082177,0.9398063334205705,0.8995027479717351,0.8874640146558492,0.3760795603245224,0.04449097095001309
MN908947.3,21563,25384,S,3821,580,326,325,325,324,319,217,0,o1-2,illumina_bwa: wb,0.1517927244176917,0.08531797958649569,0.08505626799267207,0.08505626799267207,0.08479455639884848,0.08348599842973044,0.05679141585972258,0.0
MN908947.3,21563,25384,S,3821,1057,1047,1038,991,639,600,359,282,o2-3,illumina_bwa: wb,0.27662915467155197,0.27401203873331587,0.2716566343889034,0.2593561894791939,0.16723370845328447,0.15702695629416383,0.0939544621826747,0.073802669458257
MN908947.3,21563,25384,S,3821,3336,3180,3170,3086,2714,2629,1359,350,o3-4,illumina_bwa: wb,0.8730698769955509,0.8322428683590684,0.8296257524208323,0.8076419785396493,0.7102852656372677,0.6880397801622612,0.3556660560062811,0.09159905783826224
MN908947.3,21563,25384,S,3821,3593,3590,3572,2899,1639,242,0,0,0adgio1o2o3o4o5,illumina_bwa: nwrb,0.9403297566082177,0.9395446218267469,0.934833813137922,0.7587019104946349,0.42894530227689087,0.06333420570531274,0.0,0.0
MN908947.3,21563,25384,S,3821,3597,3591,3507,3281,2275,1248,0,0,0adgio1,illumina_bwa: nwrb,0.9413766029835122,0.9398063334205705,0.9178225595393876,0.8586757393352525,0.5953938759487045,0.32661606909186075,0.0,0.0
MN908947.3,21563,25384,S,3821,3452,3154,2919,2433,1874,754,0,0,o2o3o4o5,illumina_bwa: nwrb,0.9034284218790892,0.8254383669196546,0.7639361423711071,0.6367443077728343,0.49044752682543835,0.19733054174299922,0.0,0.0
MN908947.3,21563,25384,S,3821,3597,3592,3590,3160,2439,1408,0,0,0agio1o2,illumina_bwa: nwrb,0.9413766029835122,0.9400680450143941,0.9395446218267469,0.8270086364825961,0.638314577335776,0.3684899241036378,0.0,0.0
MN908947.3,21563,25384,S,3821,3592,3591,3589,3135,2030,822,0,0,0o5o3o4,illumina_bwa: nwrb,0.9400680450143941,0.9398063334205705,0.9392829102329233,0.8204658466370061,0.5312745354619209,0.21512693012300446,0.0,0.0
MN908947.3,21563,25384,S,3821,3598,3591,3591,3348,2496,1882,0,0,adgio1o2o3,illumina_bwa: nwrb,0.9416383145773358,0.9398063334205705,0.9398063334205705,0.8762104161214341,0.6532321381837215,0.4925412195760272,0.0,0.0
MN908947.3,21563,25384,S,3821,3601,3592,3591,3587,3170,2443,85,0,agio3o4o5,illumina_bwa: nwrb,0.9424234493588066,0.9400680450143941,0.9398063334205705,0.9387594870452761,0.8296257524208323,0.6393614237110704,0.022245485475006543,0.0
MN908947.3,21563,25384,S,3821,3576,3208,3195,3167,2669,1822,0,0,o1o2o3o4o5,illumina_bwa: nwrb,0.9358806595132164,0.8395707929861292,0.8361685422664225,0.8288406176393615,0.6985082439152055,0.47683852394661086,0.0,0.0
MN908947.3,21563,25384,S,3821,3602,3591,3590,3441,2814,1922,0,0,0,illumina_bwa: nwrb,0.9426851609526302,0.9398063334205705,0.9395446218267469,0.9005495943470295,0.7364564250196284,0.5030096833289714,0.0,0.0
MN908947.3,21563,25384,S,3821,3298,3200,3175,3011,1723,714,0,0,o1o2,illumina_bwa: nwrb,0.8631248364302538,0.8374771002355405,0.8309343103899502,0.7880136090028789,0.4509290761580738,0.18686207799005497,0.0,0.0
MN908947.3,21563,25384,S,3821,3210,2899,2770,2319,1683,722,0,0,o3,illumina_bwa: nwrb,0.8400942161737766,0.7587019104946349,0.7249411148913897,0.6069091860769432,0.44046061240512957,0.18895577074064382,0.0,0.0
MN908947.3,21563,25384,S,3821,3521,3188,3120,2769,2176,1681,0,0,o5,illumina_bwa: nwrb,0.9214865218529181,0.8343365611096571,0.816540172729652,0.7246794032975661,0.5694844281601675,0.4399371892174823,0.0,0.0
MN908947.3,21563,25384,S,3821,3315,3195,2970,2616,2111,1287,0,0,o4,illumina_bwa: nwrb,0.8675739335252551,0.8361685422664225,0.777283433656111,0.6846375294425543,0.552473174561633,0.3368228212509814,0.0,0.0
MN908947.3,21563,25384,S,3821,3597,3592,3591,3587,3216,2274,0,0,0-2,illumina_bwa: nwrb,0.9413766029835122,0.9400680450143941,0.9398063334205705,0.9387594870452761,0.8416644857367181,0.5951321643548809,0.0,0.0
MN908947.3,21563,25384,S,3821,3597,3591,3590,3440,2683,1828,0,0,a,illumina_bwa: nwrb,0.9413766029835122,0.9398063334205705,0.9395446218267469,0.9002878827532059,0.7021722062287359,0.47840879350955245,0.0,0.0
MN908947.3,21563,25384,S,3821,3601,3592,3590,3439,2766,1898,0,0,g,illumina_bwa: nwrb,0.9424234493588066,0.9400680450143941,0.9395446218267469,0.9000261711593823,0.7238942685160953,0.4967286050772049,0.0,0.0
MN908947.3,21563,25384,S,3821,3594,3591,3559,3423,2490,1257,0,0,i,illumina_bwa: nwrb,0.9405914682020413,0.9398063334205705,0.9314315624182151,0.8958387856582046,0.6516618686207799,0.32897147343627325,0.0,0.0
MN908947.3,21563,25384,S,3821,3597,3449,3441,3253,1487,243,0,0,d,illumina_bwa: nwrb,0.9413766029835122,0.9026432870976184,0.9005495943470295,0.8513478147081915,0.3891651400157027,0.06359591729913636,0.0,0.0
MN908947.3,21563,25384,S,3821,3593,3591,3442,3323,1520,193,0,0,0-3,illumina_bwa: nwrb,0.9403297566082177,0.9398063334205705,0.9008113059408532,0.869667626275844,0.39780162261188173,0.050510337607956035,0.0,0.0
MN908947.3,21563,25384,S,3821,3555,3203,3163,2934,2371,1657,0,0,o3-2,illumina_bwa: nwrb,0.9303847160429207,0.8382622350170112,0.827793771264067,0.7678618162784612,0.6205181889557707,0.43365611096571577,0.0,0.0
MN908947.3,21563,25384,S,3821,3438,3129,2921,2674,1988,1199,0,0,o5-2,illumina_bwa: nwrb,0.8997644595655587,0.8188955770740644,0.7644595655587543,0.6998168018843235,0.5202826485213295,0.31379220099450406,0.0,0.0
MN908947.3,21563,25384,S,3821,3297,3032,2814,2484,1413,289,0,0,o5-3,illumina_bwa: nwrb,0.8628631248364302,0.7935095524731746,0.7364564250196284,0.6500915990578383,0.36979848207275584,0.07563465061502224,0.0,0.0
MN908947.3,21563,25384,S,3821,3601,3199,3111,2739,2402,1664,0,0,o4-2,illumina_bwa: nwrb,0.9424234493588066,0.8372153886417169,0.8141847683852395,0.7168280554828579,0.6286312483643025,0.435488092122481,0.0,0.0
MN908947.3,21563,25384,S,3821,3515,3190,3132,2666,2171,1460,0,0,o4-3,illumina_bwa: nwrb,0.9199162522899764,0.8348599842973043,0.8196807118555351,0.6977231091337346,0.5681758701910494,0.38209892698246534,0.0,0.0
MN908947.3,21563,25384,S,3821,3323,3192,2918,2750,2104,1306,0,0,o2-2,illumina_bwa: nwrb,0.869667626275844,0.8353834074849515,0.7636744307772835,0.7197068830149176,0.5506411934048678,0.34179534153362995,0.0,0.0
MN908947.3,21563,25384,S,3821,3552,3170,3151,2848,2327,1743,0,0,o2o3o4o5-2,illumina_bwa: nwrb,0.9295995812614499,0.8296257524208323,0.8246532321381838,0.745354619209631,0.609002878827532,0.4561633080345459,0.0,0.0
MN908947.3,21563,25384,S,3821,3557,3190,3128,2799,2191,1682,0,0,o2o3o4o5-3,illumina_bwa: nwrb,0.9309081392305679,0.8348599842973043,0.8186338654802408,0.7325307511122743,0.5734101020675216,0.4401989008113059,0.0,0.0
MN908947.3,21563,25384,S,3821,3595,3591,3591,3439,2476,1517,0,0,0adgio1-2,illumina_bwa: nwrb,0.9408531797958649,0.9398063334205705,0.9398063334205705,0.9000261711593823,0.6479979063072494,0.3970164878304109,0.0,0.0
MN908947.3,21563,25384,S,3821,3600,3592,3591,3587,3209,2679,45,0,0aio1o2o3o4o5,illumina_bwa: nwrb,0.942161737764983,0.9400680450143941,0.9398063334205705,0.9387594870452761,0.8398325045799528,0.7011253598534415,0.011777021722062287,0.0
MN908947.3,21563,25384,S,3821,3597,3591,3572,3380,2166,1170,0,0,0-4,illumina_bwa: nwrb,0.9413766029835122,0.9398063334205705,0.934833813137922,0.8845851871237895,0.5668673122219314,0.30620256477361946,0.0,0.0
MN908947.3,21563,25384,S,3821,3594,3591,3587,3341,1841,597,0,0,a-2,illumina_bwa: nwrb,0.9405914682020413,0.9398063334205705,0.9387594870452761,0.8743784349646689,0.48181104422925936,0.156241821512693,0.0,0.0
MN908947.3,21563,25384,S,3821,3598,3591,3446,3239,2172,1238,0,0,g-2,illumina_bwa: nwrb,0.9416383145773358,0.9398063334205705,0.9018581523161476,0.847683852394661,0.568437581784873,0.3239989531536247,0.0,0.0
MN908947.3,21563,25384,S,3821,3593,3591,3477,3062,1661,803,0,0,i-2,illumina_bwa: nwrb,0.9403297566082177,0.9398063334205705,0.9099712117246794,0.8013609002878828,0.4347029573410102,0.21015440984035594,0.0,0.0
MN908947.3,21563,25384,S,3821,3264,3204,3178,2920,2000,642,0,0,d-2,illumina_bwa: nwrb,0.8542266422402512,0.8385239466108348,0.831719445171421,0.7641978539649307,0.5234231876472127,0.1680188432347553,0.0,0.0
MN908947.3,21563,25384,S,3821,3598,3591,3590,3438,2664,1580,0,0,o1-2,illumina_bwa: nwrb,0.9416383145773358,0.9398063334205705,0.9395446218267469,0.8997644595655587,0.6971996859460874,0.4135043182412981,0.0,0.0
MN908947.3,21563,25384,S,3821,3227,3162,3025,2742,2312,1606,0,0,o2-3,illumina_bwa: nwrb,0.8445433132687779,0.8275320596702433,0.7916775713164094,0.7176131902643287,0.6050772049201779,0.4203088196807119,0.0,0.0
MN908947.3,21563,25384,S,3821,3163,2745,2489,2256,1405,718,0,0,o3-4,illumina_bwa: nwrb,0.827793771264067,0.7183983250457995,0.6514001570269563,0.590421355666056,0.367704789322167,0.1879089243653494,0.0,0.0
MN908947.3,21563,25384,S,3821,3821,3821,3746,3111,2597,1567,0,0,0adgio1o2o3o4o5,illumina_bwa: pwrb,1.0,1.0,0.9803716304632295,0.8141847683852395,0.6796650091599058,0.41010206752159123,0.0,0.0
MN908947.3,21563,25384,S,3821,3599,3592,3591,3493,3016,2286,0,0,0adgio1,illumina_bwa: pwrb,0.9419000261711594,0.9400680450143941,0.9398063334205705,0.9141585972258571,0.7893221669719969,0.5982727034807642,0.0,0.0
MN908947.3,21563,25384,S,3821,3548,3441,3188,3139,2537,2318,260,0,o2o3o4o5,illumina_bwa: pwrb,0.9285527348861554,0.9005495943470295,0.8343365611096571,0.8215126930123005,0.6639623135304894,0.6066474744831196,0.06804501439413765,0.0
MN908947.3,21563,25384,S,3821,3601,3593,3591,3456,2913,2484,317,0,0agio1o2,illumina_bwa: pwrb,0.9424234493588066,0.9403297566082177,0.9398063334205705,0.9044752682543836,0.7623658728081654,0.6500915990578383,0.08296257524208323,0.0
MN908947.3,21563,25384,S,3821,3595,3591,3591,3285,2551,1674,0,0,0o5o3o4,illumina_bwa: pwrb,0.9408531797958649,0.9398063334205705,0.9398063334205705,0.8597225857105469,0.6676262758440199,0.43810520806071707,0.0,0.0
MN908947.3,21563,25384,S,3821,3598,3592,3559,3396,2617,2056,181,0,adgio1o2o3,illumina_bwa: pwrb,0.9416383145773358,0.9400680450143941,0.9314315624182151,0.8887725726249673,0.6848992410363779,0.5380790369013347,0.047369798482072754,0.0
MN908947.3,21563,25384,S,3821,3601,3593,3591,3555,3228,3078,303,0,agio3o4o5,illumina_bwa: pwrb,0.9424234493588066,0.9403297566082177,0.9398063334205705,0.9303847160429207,0.8448050248626015,0.8055482857890605,0.07929861292855274,0.0
MN908947.3,21563,25384,S,3821,3600,3441,3305,3181,2859,2361,127,0,o1o2o3o4o5,illumina_bwa: pwrb,0.942161737764983,0.9005495943470295,0.8649568175870191,0.832504579952892,0.7482334467416907,0.6179010730175347,0.03323737241559801,0.0
MN908947.3,21563,25384,S,3821,3594,3590,3441,3376,1884,369,0,0,0,illumina_bwa: pwrb,0.9405914682020413,0.9395446218267469,0.9005495943470295,0.8835383407484951,0.49306464276367445,0.09657157812091076,0.0,0.0
MN908947.3,21563,25384,S,3821,3602,3440,3200,3175,2653,2069,0,0,o1o2,illumina_bwa: pwrb,0.9426851609526302,0.9002878827532059,0.8374771002355405,0.8309343103899502,0.6943208584140277,0.5414812876210416,0.0,0.0
MN908947.3,21563,25384,S,3821,3602,3424,3177,2899,2450,1652,0,0,o3,illumina_bwa: pwrb,0.9426851609526302,0.8961004972520282,0.8314577335775974,0.7587019104946349,0.6411934048678356,0.4323475529965978,0.0,0.0
MN908947.3,21563,25384,S,3821,3525,3424,3159,2894,2449,1659,0,0,o5,illumina_bwa: pwrb,0.9225333682282125,0.8961004972520282,0.8267469248887725,0.7573933525255169,0.640931693274012,0.43417953415336297,0.0,0.0
MN908947.3,21563,25384,S,3821,3468,3429,3157,2748,2528,1881,0,0,o4,illumina_bwa: pwrb,0.9076158073802669,0.8974090552211463,0.8262235017011254,0.7191834598272704,0.6616069091860769,0.4922795079822036,0.0,0.0
MN908947.3,21563,25384,S,3821,3598,3592,3591,3440,3094,2264,0,0,0-2,illumina_bwa: pwrb,0.9416383145773358,0.9400680450143941,0.9398063334205705,0.9002878827532059,0.8097356712902382,0.5925150484166448,0.0,0.0
MN908947.3,21563,25384,S,3821,3600,3591,3588,3435,2797,1680,0,0,a,illumina_bwa: pwrb,0.942161737764983,0.9398063334205705,0.9390211986390997,0.8989793247840879,0.7320073279246271,0.4396754776236587,0.0,0.0
MN908947.3,21563,25384,S,3821,3600,3591,3591,3492,3185,2536,0,0,g,illumina_bwa: pwrb,0.942161737764983,0.9398063334205705,0.9398063334205705,0.9138968856320335,0.8335514263281864,0.6637006019366658,0.0,0.0
MN908947.3,21563,25384,S,3821,3596,3591,3591,3441,3121,2243,0,0,i,illumina_bwa: pwrb,0.9411148913896885,0.9398063334205705,0.9398063334205705,0.9005495943470295,0.8168018843234756,0.5870191049463491,0.0,0.0
MN908947.3,21563,25384,S,3821,3598,3591,3591,3440,3095,2090,0,0,d,illumina_bwa: pwrb,0.9416383145773358,0.9398063334205705,0.9398063334205705,0.9002878827532059,0.8099973828840618,0.5469772310913373,0.0,0.0
MN908947.3,21563,25384,S,3821,3821,3821,3683,3525,2297,1453,0,0,0-3,illumina_bwa: pwrb,1.0,1.0,0.9638838000523423,0.9225333682282125,0.6011515310128238,0.3802669458257001,0.0,0.0
MN908947.3,21563,25384,S,3821,3579,3432,3389,2654,2374,1538,0,0,o3-2,illumina_bwa: pwrb,0.9366657942946872,0.8981941900026171,0.886940591468202,0.6945825700078514,0.6213033237372415,0.40251243130070663,0.0,0.0
MN908947.3,21563,25384,S,3821,3217,2884,2829,2632,1969,968,0,0,o5-2,illumina_bwa: pwrb,0.8419261973305417,0.7547762365872808,0.7403820989269825,0.688824914943732,0.5153101282386809,0.253336822821251,0.0,0.0
MN908947.3,21563,25384,S,3821,3437,3343,3030,2754,2432,1650,0,0,o5-3,illumina_bwa: pwrb,0.8995027479717351,0.8749018581523161,0.7929861292855274,0.720753729390212,0.6364825961790107,0.4318241298089505,0.0,0.0
MN908947.3,21563,25384,S,3821,3602,3410,3038,2652,2035,1325,0,0,o4-2,illumina_bwa: pwrb,0.9426851609526302,0.8924365349384977,0.7950798220361162,0.6940591468202041,0.532583093431039,0.34676786181627844,0.0,0.0
MN908947.3,21563,25384,S,3821,3452,3093,2814,2642,1921,1217,0,0,o4-3,illumina_bwa: pwrb,0.9034284218790892,0.8094739596964146,0.7364564250196284,0.6914420308819681,0.5027479717351478,0.31850300968332895,0.0,0.0
MN908947.3,21563,25384,S,3821,3599,3436,3195,3081,2471,1716,0,0,o2-2,illumina_bwa: pwrb,0.9419000261711594,0.8992410363779115,0.8361685422664225,0.8063334205705313,0.6466893483381314,0.44909709500130857,0.0,0.0
MN908947.3,21563,25384,S,3821,3683,3622,3159,2936,2481,1816,5,0,o2o3o4o5-2,illumina_bwa: pwrb,0.9638838000523423,0.9479193928291023,0.8267469248887725,0.7683852394661084,0.6493064642763674,0.4752682543836692,0.0013085579691180318,0.0
MN908947.3,21563,25384,S,3821,3599,3349,3176,2846,2502,2011,3,0,o2o3o4o5-3,illumina_bwa: pwrb,0.9419000261711594,0.8764721277152577,0.8311960219837738,0.7448311960219838,0.6548024077466632,0.5263020151792724,0.0007851347814708192,0.0
MN908947.3,21563,25384,S,3821,3599,3591,3591,3340,2812,2271,0,0,0adgio1-2,illumina_bwa: pwrb,0.9419000261711594,0.9398063334205705,0.9398063334205705,0.8741167233708453,0.7359330018319812,0.5943470295734101,0.0,0.0
MN908947.3,21563,25384,S,3821,3821,3686,3534,3289,2729,1766,0,0,0aio1o2o3o4o5,illumina_bwa: pwrb,1.0,0.9646689348338131,0.9248887725726249,0.8607694320858414,0.7142109395446218,0.46218267469248886,0.0,0.0
MN908947.3,21563,25384,S,3821,3597,3592,3590,3439,2532,1408,0,0,0-4,illumina_bwa: pwrb,0.9413766029835122,0.9400680450143941,0.9395446218267469,0.9000261711593823,0.6626537555613714,0.3684899241036378,0.0,0.0
MN908947.3,21563,25384,S,3821,3604,3591,3591,3582,3113,2203,0,0,a-2,illumina_bwa: pwrb,0.9432085841402774,0.9398063334205705,0.9398063334205705,0.9374509290761581,0.8147081915728867,0.5765506411934048,0.0,0.0
MN908947.3,21563,25384,S,3821,3594,3592,3590,3435,2220,1132,0,0,g-2,illumina_bwa: pwrb,0.9405914682020413,0.9400680450143941,0.9395446218267469,0.8989793247840879,0.5809997382884062,0.2962575242083224,0.0,0.0
MN908947.3,21563,25384,S,3821,3600,3592,3448,3439,2619,1870,0,0,i-2,illumina_bwa: pwrb,0.942161737764983,0.9400680450143941,0.9023815755037948,0.9000261711593823,0.6854226642240251,0.48940068045014395,0.0,0.0
MN908947.3,21563,25384,S,3821,3594,3591,3589,3438,2610,1341,0,0,d-2,illumina_bwa: pwrb,0.9405914682020413,0.9398063334205705,0.9392829102329233,0.8997644595655587,0.6830672598796127,0.35095524731745614,0.0,0.0
MN908947.3,21563,25384,S,3821,3216,3201,3183,2910,2285,1104,0,0,o1-2,illumina_bwa: pwrb,0.8416644857367181,0.837738811829364,0.8330280031405392,0.7615807380266946,0.5980109918869406,0.28892959958126146,0.0,0.0
MN908947.3,21563,25384,S,3821,3346,2885,2834,2289,1804,1453,0,0,o2-3,illumina_bwa: pwrb,0.8756869929337869,0.7550379481811044,0.7416906568961005,0.599057838262235,0.4721277152577859,0.3802669458257001,0.0,0.0
MN908947.3,21563,25384,S,3821,3571,3175,3093,2546,1951,1432,0,0,o3-4,illumina_bwa: pwrb,0.9345721015440984,0.8309343103899502,0.8094739596964146,0.6663177178749019,0.510599319549856,0.37477100235540434,0.0,0.0
MN908947.3,21563,25384,S,3821,1217,1217,1196,952,713,582,0,0,0adgio1o2o3o4o5,cg: wb,0.31850300968332895,0.31850300968332895,0.31300706621303326,0.24914943732007327,0.18660036639623134,0.1523161476053389,0.0,0.0
MN908947.3,21563,25384,S,3821,3583,3316,3080,2818,1980,1264,52,0,0adgio1,cg: wb,0.9377126406699817,0.8678356451190787,0.8060717089767077,0.7375032713949228,0.5181889557707406,0.33080345459303845,0.013609002878827532,0.0
